-0.436218
-0.380440
-0.305820
-0.277264
-0.238419
-0.201851
-0.180662
-0.164957
-0.158301
-0.145473
-0.140616
-0.139320
-0.134336
-0.132852
-0.124496
-0.117903
-0.111379
-0.107998
-0.102077
-0.099650
