-0.382691
-0.269885
-0.183425
-0.136818
-0.109355
-0.086460
-0.073537
-0.072911
-0.074093
-0.065483
-0.060894
-0.059738
-0.054527
-0.052884
-0.053994
-0.049744
-0.050378
-0.053193
-0.053711
-0.058429
