-0.297149
-0.198099
-0.170752
-0.139195
-0.118359
-0.109805
-0.099478
-0.091483
-0.078539
-0.072786
-0.081131
-0.072745
-0.083773
-0.077717
-0.075571
-0.077758
-0.076450
-0.074593
-0.072615
-0.068834
