-0.014007
-0.032016
-0.036518
-0.047524
-0.038919
-0.025263
-0.022726
-0.020135
-0.019565
-0.028914
-0.033881
-0.027681
-0.025975
-0.023297
-0.031949
-0.036956
-0.041285
-0.044522
-0.043074
-0.044047
