-0.402201
-0.308654
-0.229615
-0.178214
-0.155578
-0.154744
-0.150361
-0.135943
-0.116892
-0.104052
-0.097003
-0.090879
-0.080964
-0.077860
-0.076572
-0.071880
-0.068799
-0.070785
-0.070509
-0.076938
