-0.200100
-0.194847
-0.176422
-0.130940
-0.105753
-0.097215
-0.085328
-0.076413
-0.078650
-0.075988
-0.070899
-0.067034
-0.064224
-0.064818
-0.063532
-0.061593
-0.062178
-0.063337
-0.060767
-0.059230
