-0.437219
-0.326163
-0.269635
-0.219360
-0.190895
-0.154160
-0.142643
-0.129815
-0.120560
-0.131516
-0.127791
-0.116392
-0.110440
-0.104910
-0.095014
-0.090639
-0.089192
-0.086793
-0.083752
-0.082791
