-0.156078
-0.114557
-0.095048
-0.076163
-0.067834
-0.070535
-0.058744
-0.050775
-0.045967
-0.042171
-0.041566
-0.040729
-0.038211
-0.037197
-0.034917
-0.037050
-0.039520
-0.043022
-0.042153
-0.045123
