-0.231616
-0.131566
-0.097215
-0.064157
-0.059330
-0.050275
-0.051740
-0.046648
-0.060308
-0.057479
-0.053117
-0.045481
-0.045869
-0.045737
-0.040887
-0.039238
-0.044081
