-0.052026
-0.041771
-0.051693
-0.046148
-0.042221
-0.045273
-0.032659
-0.036768
-0.050914
-0.051276
-0.049434
-0.047399
-0.044984
-0.048381
-0.042321
-0.039801
-0.041933
-0.044300
-0.054264
-0.060330
