-0.297649
-0.265133
-0.197766
-0.148574
-0.126263
-0.117142
-0.103909
-0.093172
-0.080596
-0.074637
-0.071308
-0.063782
-0.061184
-0.059923
-0.055895
-0.050088
-0.045788
-0.044995
-0.040994
-0.041446
