-0.077539
-0.065283
-0.046857
-0.035893
-0.030415
-0.030349
-0.031444
-0.029952
-0.029404
-0.026713
-0.049025
-0.046982
-0.042136
-0.039448
-0.040687
-0.042521
-0.041344
-0.038547
-0.039493
-0.040170
